bank_name,branch_name,location,review_text,rating,review_date
CIH Bank,CIH BANK,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco","Due to all respect to the few good people working there but it’s The worst Customer service I’ve ever seen in my life ! Such rudeness, careless attitude by customer service . Try to improve customer service first than try to attract new customers.",1,2023-02-07
CIH Bank,CIH BANK,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco",Worst service i ve ever seen,1,2021-11-04
CIH Bank,CIH BANK,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco",System always has been down.,1,2023-09-28
CIH Bank,CIH BANK,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco",Very bad customer service!,1,2021-06-14
CIH Bank,CIH BANK,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco",The system is down everyday,1,2021-06-30
CIH Bank,CIH Bank,"Av. Al Massira Al Khadra El Jrifat,residence Melk Mestari, Safi 46000, Morocco","the worst service ever , i've been here for almost an hour and i'm still waiting for my turn . The workers are so slow and they're literally chitchatting while people are waiting . it's a shame that we still have agencies like that in this country .. very disappointing. 0/10",1,2022-10-04
CIH Bank,CIH Bank,"Av. Al Massira Al Khadra El Jrifat,residence Melk Mestari, Safi 46000, Morocco","Very bad service, always busy.",1,2022-07-18
CIH Bank,CIH Bank,"Av. Al Massira Al Khadra El Jrifat,residence Melk Mestari, Safi 46000, Morocco","Very bad service, always busy.",1,2023-07-18
CIH Bank,CIH Bank,"Av. Al Massira Al Khadra El Jrifat,residence Melk Mestari, Safi 46000, Morocco",Good,5,2024-09-26
CIH Bank,CIH Bank,"Av. Al Massira Al Khadra El Jrifat,residence Melk Mestari, Safi 46000, Morocco",Very bad services,1,2022-07-12
CIH Bank,CIH BANK,"Avenue Allal Ben Abdellah Angle Av.driss 1Er, Lot 64, Lotissement Hnia, Safi 46000, Morocco","I want to thank Mr. Ayman, a good man who works with all his heart to solve problems. I hope he stays here always",5,2023-08-04
CIH Bank,CIH BANK,"Avenue Allal Ben Abdellah Angle Av.driss 1Er, Lot 64, Lotissement Hnia, Safi 46000, Morocco",👍,5,2022-12-09
CIH Bank,CIH BANK,"Avenue Allal Ben Abdellah Angle Av.driss 1Er, Lot 64, Lotissement Hnia, Safi 46000, Morocco",Best,5,2023-04-02
CIH Bank,CIH BANK,"Avenue Allal Ben Abdellah Angle Av.driss 1Er, Lot 64, Lotissement Hnia, Safi 46000, Morocco",Low service,1,2021-08-02
CIH Bank,CIH BANK,"Avenue Allal Ben Abdellah Angle Av.driss 1Er, Lot 64, Lotissement Hnia, Safi 46000, Morocco","I didn't find any employees for the day other than my security, so it's okay",1,2024-06-10
CIH Bank,CiH kenitra,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010, Morocco","You wait outside for so long. I've been waiting since 9am, Turned out the receptionist left at 12 am without prior notice, Wasting everyone's time. Such a horrible way to treat your customers.",1,2021-10-15
CIH Bank,CiH kenitra,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010, Morocco","My wife made request twice time  to imane chicha to change her account mobile number but so far no action even no answer from her.  Very bad service , when I was in Morocco this branch cheated me and they charged 840 MAD for close my account , service is zero and too much harassment and exercise. This branch does deserve even single star",1,2021-09-11
CIH Bank,CiH kenitra,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010, Morocco",Very bad experience lah yl9iha likom,1,2023-09-12
CIH Bank,CiH kenitra,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010, Morocco","Good service, nice people
-Always crowded",4,2021-04-20
CIH Bank,CiH kenitra,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010, Morocco",Open from 9 am to 4 pm,5,2024-08-24
CIH Bank,CIH BANQUE,"796H+4X4, Kenitra, Morocco",Garbage service. They act as if you inconvenienced them with your silly problem.,1,2019-09-20
CIH Bank,CIH BANQUE,"796H+4X4, Kenitra, Morocco","You know am baaaad, am baaaaaad, really really baaaad.",5,2023-01-29
CIH Bank,CIH BANQUE,"796H+4X4, Kenitra, Morocco",The worst bank in the country,1,2022-10-11
CIH Bank,CIH BANQUE,"796H+4X4, Kenitra, Morocco",Slow service,1,2022-10-11
CIH Bank,CIH BANQUE,"796H+4X4, Kenitra, Morocco",bad,1,2022-09-28
CIH Bank,CIH BANK,"167 Ave Des Far, Nador 62000, Morocco","The staff could be more professional and stop taking personal calls while working, very disrespectful to the customers.",3,2019-12-31
CIH Bank,CIH BANK,"167 Ave Des Far, Nador 62000, Morocco","An agency without services and the use of the Amazigh language rather than Arabic. In addition, the Internet does not exist, 2.4?? There is no power nor strength except with God",1,2024-06-05
CIH Bank,CIH BANK,"167 Ave Des Far, Nador 62000, Morocco",Always khswk testana 1h bach dir haja,1,2024-02-19
CIH Bank,CIH BANK,"167 Ave Des Far, Nador 62000, Morocco",Agency without commitment and without providing clarifications 👎🏻,1,2023-11-09
CIH Bank,CIH BANK,"167 Ave Des Far, Nador 62000, Morocco",The officials of the banking institution request that the investigation be conducted on Saturday,1,2021-12-04
CIH Bank,CIH BANK,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",The agency closed its doors before the legal deadline,1,2022-04-25
CIH Bank,CIH BANK,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",GOOD,3,2022-08-10
CIH Bank,CIH BANK,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",Excellent,5,2021-06-12
CIH Bank,CIH BANK,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",❤️❤️❤️❤️,5,2021-09-10
CIH Bank,CIH BANK,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",,4,2022-07-07
CIH Bank,Banque CIH,"5 Bd Marrakech, Khouribga 25000, Morocco",I've waited for 2 hours to get my turn 👎,1,2023-01-21
CIH Bank,Banque CIH,"5 Bd Marrakech, Khouribga 25000, Morocco",long waiting time for some basics services,2,2023-02-18
CIH Bank,Banque CIH,"5 Bd Marrakech, Khouribga 25000, Morocco",Good customer service agency,5,2023-06-23
CIH Bank,Banque CIH,"5 Bd Marrakech, Khouribga 25000, Morocco",Horrible customer service,1,2024-01-04
CIH Bank,Banque CIH,"5 Bd Marrakech, Khouribga 25000, Morocco",Their act not professional,1,2023-10-10
CIH Bank,CIH BANK,"Bd Mohammed VI, Rue Abdelkhalek Toress, Torres 25000, Morocco",Good customer service,4,2023-07-04
CIH Bank,CIH BANK,"Bd Mohammed VI, Rue Abdelkhalek Toress, Torres 25000, Morocco",Bad agency,1,2022-09-19
CIH Bank,CIH BANK,"Bd Mohammed VI, Rue Abdelkhalek Toress, Torres 25000, Morocco","Frankly speaking, the reception was not impressive, and my secrecy was so masculine that I advised you to walk exactly like this.",4,2024-03-15
CIH Bank,CIH BANK,"Bd Mohammed VI, Rue Abdelkhalek Toress, Torres 25000, Morocco","Most of the time I find the automatic windows empty of money...and for me this is disdain for the customer on the part of the bank, and because of that I put one star.",1,2024-04-27
CIH Bank,CIH BANK,"Bd Mohammed VI, Rue Abdelkhalek Toress, Torres 25000, Morocco","Unfortunately, the behavior of the employees is bad, there is no respect for the customer, especially the person in charge of opening accounts and the security man who expels customers and despises them.",1,2022-12-27
CIH Bank,CIH BANK,"corner av anoual and، Rue de Fès, تازة 35000, Morocco","Not enough staff to handle the clients. Long waiting queue and few seats to sit.

Edit: 2hrs waiting time and still nothing. There should be at least 2 people handling commercial operations. 1 person is absolutely not enough.",1,2022-06-29
CIH Bank,CIH BANK,"corner av anoual and، Rue de Fès, تازة 35000, Morocco","Got an email to go grab my credit card and activate my account, went a day after and it's still not here was told to come back the next day after waiting two hours for my turn.",1,2021-11-24
CIH Bank,CIH BANK,"corner av anoual and، Rue de Fès, تازة 35000, Morocco",Poor service. And not sticking to the time limit.,1,2022-05-01
CIH Bank,CIH BANK,"corner av anoual and، Rue de Fès, تازة 35000, Morocco","When the one who saved the money was sent to the driver, wkayt3amlo, my friend's brother, the one who had the money, entered the three-year-old home and the whole family came to the client.",1,2024-06-19
CIH Bank,CIH BANK,"corner av anoual and، Rue de Fès, تازة 35000, Morocco","A service of very poor quality, a lack of respect for the customer 1 star is too much for the service I am really disappointed by this behavior of the agents who are male formed (the customer is a king) ms with them it is only a number",1,2022-04-18
CIH Bank,CIH BANK,"Bd Mohammed V Avenue Hassan Ii, Béni Mellal 23020, Morocco","im waiting for my card for months now !!!
Lazy employee (the first one )
Nice security guard 😀",1,2022-06-13
CIH Bank,CIH BANK,"Bd Mohammed V Avenue Hassan Ii, Béni Mellal 23020, Morocco",It's good,3,2022-11-11
CIH Bank,CIH BANK,"Bd Mohammed V Avenue Hassan Ii, Béni Mellal 23020, Morocco",Good !,5,2019-10-31
CIH Bank,CIH BANK,"Bd Mohammed V Avenue Hassan Ii, Béni Mellal 23020, Morocco",Correct,3,2021-09-08
CIH Bank,CIH BANK,"Bd Mohammed V Avenue Hassan Ii, Béni Mellal 23020, Morocco",Happy Cih bank,5,2019-09-13
CIH Bank,CIH BANK,"Boulevard de l'Armée Royale Bd Des Far, Quartier Amria 29, Béni Mellal 23020, Morocco",Horrible experience. Always waiting too long.  Wish they had better work attitude and momentum.,1,2022-04-05
CIH Bank,CIH BANK,"Boulevard de l'Armée Royale Bd Des Far, Quartier Amria 29, Béni Mellal 23020, Morocco",Im a clients and I love all the services they have,5,2022-08-20
CIH Bank,CIH BANK,"Boulevard de l'Armée Royale Bd Des Far, Quartier Amria 29, Béni Mellal 23020, Morocco","سيرفيس ميييت
غير كيصدرو فالكليان مفيهوم ميخدم",1,2023-04-22
CIH Bank,CIH BANK,"Boulevard de l'Armée Royale Bd Des Far, Quartier Amria 29, Béni Mellal 23020, Morocco",Service nuuuuuuuul,1,2021-09-30
CIH Bank,CIH BANK,"Boulevard de l'Armée Royale Bd Des Far, Quartier Amria 29, Béni Mellal 23020, Morocco",Inadequate customer service,1,2025-04-25
CIH Bank,CIH BANK,"Rue El Houria، Rue Al Barid، Ksar es Souk 52000, Morocco",Is it legal to copying people's ID with asking for their consent?,1,2024-10-15
CIH Bank,CIH BANK,"Rue El Houria، Rue Al Barid، Ksar es Souk 52000, Morocco","Horrible service, be careful using this sh*t bank, especially this agency. The manager is really unprofessional and impolite. In short, this is the worst bank I ever seen. STAY AWAY.",1,2020-10-07
CIH Bank,CIH BANK,"Rue El Houria، Rue Al Barid، Ksar es Souk 52000, Morocco","XD
Wait thousands of years to just disposit 1000 dh",2,2024-02-02
CIH Bank,CIH BANK,"Rue El Houria، Rue Al Barid، Ksar es Souk 52000, Morocco",👎🏻,1,2025-02-26
CIH Bank,CIH BANK,"Rue El Houria، Rue Al Barid، Ksar es Souk 52000, Morocco","Horrible agency, horrible agents",1,2023-05-17
CIH Bank,CIH Bank,"National Rte 1, Route De Rabat, Larache 92000, Morocco",every time i try to do smthng with my account i should wait at least 1 hour.  poor man at the desk he is only one for all the demands,1,2023-08-01
CIH Bank,CIH Bank,"National Rte 1, Route De Rabat, Larache 92000, Morocco",Service 0 ⛔,1,2024-08-19
CIH Bank,CIH Bank,"National Rte 1, Route De Rabat, Larache 92000, Morocco","0000000000000000000000000 ni mo3amala ni service
Securite 3 aml raso hwa lmodir",1,2023-05-09
CIH Bank,CIH Bank,"National Rte 1, Route De Rabat, Larache 92000, Morocco","No respect for customers' time, lack of professionalism, especially the customer advisor who is absent from his post most of the time, which negatively impacts our commitments.",1,2022-02-08
CIH Bank,CIH Bank,"National Rte 1, Route De Rabat, Larache 92000, Morocco",👎👎👎,1,2025-03-08
CIH Bank,CIH BANK,"Rue Mbarek Bakkay, Av Ibn Batouta, Khémisset 15010, Morocco",Best customer service ! Cheers to all the crew!,5,2024-04-25
CIH Bank,CIH BANK,"Rue Mbarek Bakkay, Av Ibn Batouta, Khémisset 15010, Morocco","A very bad service & they are so good to get ride of you so they don't do the work, a very lazy manager",1,2021-12-18
CIH Bank,CIH BANK,"Rue Mbarek Bakkay, Av Ibn Batouta, Khémisset 15010, Morocco",Very bad service and disrespect,1,2022-01-21
CIH Bank,CIH BANK,"Rue Mbarek Bakkay, Av Ibn Batouta, Khémisset 15010, Morocco",ppff,1,2021-02-09
CIH Bank,CIH BANK,"Rue Mbarek Bakkay, Av Ibn Batouta, Khémisset 15010, Morocco","Super slow service. The person at the office who takes care of the bank accounts and cards is super slow. The same people for more than 45 minutes at their desk.
You need to review the way you recruit, otherwise we'd all be better off changing banks.",1,2024-09-02
CIH Bank,CIH BANK,"V Lotissement، Lot 294/299 Rue Mohamed Zerktouni, الخميسات‎ 15010, Morocco",Worst service ever,1,2022-08-15
